6.208383,285,16,0,4,1,0
6.21255,273,22,1,5,0,0
6.229216,274,22,1,5,0,0
6.233383,274,21,1,5,0,0
6.23755,272,21,1,5,0,0
6.245883,272,21,0,5,0,0
6.25005,272,21,1,5,0,0
6.254217,273,21,1,5,0,0
6.254217,275,22,1,5,0,0
6.254217,274,23,1,5,0,0
6.26255,274,23,0,5,0,0
6.266717,275,22,0,5,0,0
6.266717,274,23,1,5,0,0
6.270883,275,22,1,5,0,0
6.270883,274,23,0,5,0,0
6.270883,272,22,1,5,0,0
6.27505,275,22,0,5,0,0
6.27505,271,21,1,5,0,0
6.279217,271,21,0,5,0,0
6.283384,271,21,1,5,0,0
6.30005,273,21,0,5,0,0
6.304217,271,22,1,5,0,0
6.308384,274,21,0,5,0,0
6.308384,274,22,0,5,0,0
6.316717,270,21,1,5,0,0
6.316717,272,22,0,5,0,0
6.320884,272,22,1,5,0,0
6.333384,273,22,0,5,0,0
6.333384,270,21,0,5,0,0
6.333384,272,22,0,5,0,0
6.341717,270,21,1,5,0,0
6.341717,272,21,0,5,0,0
6.350051,271,23,1,5,0,0
6.354217,271,23,0,5,0,0
6.358384,271,23,1,5,0,0
6.366718,271,23,0,5,0,0
6.375051,271,23,1,5,0,0
6.379218,271,23,0,5,0,0
6.391718,271,23,1,5,0,0
6.404218,271,23,0,5,0,0
6.412551,270,22,1,5,0,0
6.416718,271,23,1,5,0,0
6.420885,271,23,0,5,0,0
6.445885,269,21,1,5,0,0
6.450052,269,21,0,5,0,0
6.454218,271,23,1,5,0,0
6.458385,269,21,1,5,0,0
6.458385,271,23,0,5,0,0
6.462552,271,22,0,5,0,0
6.466718,271,22,1,5,0,0
6.470885,271,22,0,5,0,0
6.475052,269,20,1,5,0,0
6.479218,271,21,0,5,0,0
6.483385,271,21,1,5,0,0
6.487552,271,21,0,5,0,0
6.520886,270,22,0,5,0,0
6.525052,270,21,0,5,0,0
6.545886,258,9,1,6,1,0
6.545886,257,9,1,6,1,0
6.545886,257,10,1,6,1,0
6.550052,256,9,1,6,1,0
6.550052,256,10,1,6,1,0
6.550052,258,10,1,6,1,0
6.550052,269,21,0,5,0,0
6.554219,257,9,2,6,1,0
6.554219,269,20,0,5,0,0
6.558386,257,10,2,6,1,0
6.562553,256,9,2,6,1,0
6.566719,258,10,0,6,1,0
6.570886,255,9,1,6,1,0
6.570886,257,10,2,6,1,0
6.575053,257,9,2,6,1,0
6.579219,256,8,1,6,1,0
6.579219,256,9,2,6,1,0
6.579219,258,9,0,6,1,0
6.583386,256,8,0,6,1,0
6.583386,256,10,0,6,1,0
6.587553,256,8,1,6,1,0
6.591719,257,10,0,6,1,0
6.595886,256,8,0,6,1,0
6.600053,256,8,1,6,1,0
6.608386,256,8,0,6,1,0
6.608386,256,10,1,6,1,0
6.612553,256,8,1,6,1,0
6.61672,256,8,0,6,1,0
6.61672,257,10,2,6,1,0
6.637553,257,10,0,6,1,0
6.64172,257,9,0,6,1,0
6.650053,255,9,0,6,1,0
6.65422,256,10,0,6,1,0
6.662553,256,9,0,6,1,0
6.662553,252,10,2,6,1,0
6.670887,252,10,3,6,1,0
6.675053,253,10,1,6,1,0
6.687554,252,10,4,6,1,0
6.712554,252,10,5,6,1,0
6.71672,252,10,5,6,1,0
6.720887,252,10,5,6,1,0
6.729221,251,10,1,6,1,0
6.733387,251,10,0,6,1,0
6.737554,251,10,1,6,1,0
6.741721,252,10,6,6,1,0
6.745887,252,10,6,6,1,0
6.750054,252,10,6,6,1,0
6.766721,252,10,7,6,1,0
6.800054,251,10,2,6,1,0
6.812555,239,25,1,7,0,0
6.812555,240,25,1,7,0,0
6.812555,240,26,1,7,0,0
6.812555,240,24,1,7,0,0
6.812555,241,25,1,7,0,0
6.812555,241,24,1,7,0,0
6.812555,253,10,0,6,1,0
6.816721,240,25,2,7,0,0
6.816721,239,26,1,7,0,0
6.816721,240,24,2,7,0,0
6.816721,241,25,2,7,0,0
6.820888,238,25,1,7,0,0
6.820888,239,25,2,7,0,0
6.820888,239,24,1,7,0,0
6.825055,239,25,2,7,0,0
6.825055,240,26,0,7,0,0
6.825055,241,25,2,7,0,0
6.825055,241,24,0,7,0,0
6.829221,239,25,2,7,0,0
6.829221,238,26,1,7,0,0
6.829221,240,24,2,7,0,0
6.833388,239,25,2,7,0,0
6.833388,240,25,2,7,0,0
6.833388,241,25,0,7,0,0
6.837554,239,24,0,7,0,0
6.841721,240,24,0,7,0,0
6.841721,252,10,0,6,1,0
6.845888,251,10,2,6,1,0
6.866722,251,10,0,6,1,0
6.879222,240,25,0,7,0,0
6.883388,240,25,2,7,0,0
6.908389,240,25,0,7,0,0
6.912555,239,26,0,7,0,0
6.933389,239,25,0,7,0,0
6.954222,239,25,2,7,0,0
6.958389,239,25,0,7,0,0
7.008389,238,26,0,7,0,0
7.012556,238,25,0,7,0,0
7.029222,234,26,1,7,0,0
7.03339,234,26,0,7,0,0
7.03339,235,26,1,7,0,0
7.037556,237,25,1,7,0,0
7.041723,237,25,0,7,0,0
7.07089,235,26,2,7,0,0
7.075057,234,26,1,7,0,0
7.075057,235,26,2,7,0,0
7.079223,235,26,2,7,0,0
7.087557,234,26,2,7,0,0
7.091723,233,27,1,7,0,0
7.09589,234,26,3,7,0,0
7.104224,234,26,4,7,0,0
7.13339,234,26,5,7,0,0
7.137557,234,26,5,7,0,0
7.137557,235,26,2,7,0,0
7.150057,234,26,5,7,0,0
7.154224,234,26,5,7,0,0
7.158391,218,12,1,8,1,0
7.158391,219,12,1,8,1,0
7.166724,235,26,0,7,0,0
7.166724,217,12,1,8,1,0
7.166724,218,13,1,8,1,0
7.170891,218,12,2,8,1,0
7.170891,217,13,1,8,1,0
7.179224,219,12,0,8,1,0
7.183391,216,12,1,8,1,0
7.183391,216,13,1,8,1,0
7.183391,234,26,0,7,0,0
7.183391,218,12,2,8,1,0
7.187558,233,27,0,7,0,0
7.187558,218,13,0,8,1,0
7.200058,215,12,1,8,1,0
7.208391,216,11,1,8,1,0
7.220891,216,11,0,8,1,0
7.225058,216,11,1,8,1,0
7.225058,215,13,1,8,1,0
7.229225,215,13,0,8,1,0
7.233391,215,13,1,8,1,0
7.237558,215,13,0,8,1,0
7.245891,216,11,0,8,1,0
7.245891,215,13,1,8,1,0
7.250058,216,11,1,8,1,0
7.250058,215,13,0,8,1,0
7.258391,215,13,1,8,1,0
7.262558,216,11,0,8,1,0
7.262558,215,13,0,8,1,0
7.266725,218,12,0,8,1,0
7.270892,216,13,0,8,1,0
7.270892,217,12,0,8,1,0
7.270892,217,13,0,8,1,0
7.275058,216,12,0,8,1,0
7.291725,215,12,0,8,1,0
7.375059,215,12,1,8,1,0
7.387559,213,12,1,8,1,0
7.408392,213,13,1,8,1,0
7.412559,214,13,1,8,1,0
7.416726,214,13,0,8,1,0
7.416726,213,14,1,8,1,0
7.42506,214,12,1,8,1,0
7.42506,214,13,1,8,1,0
7.42506,212,14,1,8,1,0
7.429226,215,12,0,8,1,0
7.429226,214,12,0,8,1,0
7.433393,214,12,1,8,1,0
7.441726,214,13,0,8,1,0
7.445893,214,12,0,8,1,0
7.450059,214,12,1,8,1,0
7.458393,214,12,0,8,1,0
7.46256,214,12,1,8,1,0
7.46256,211,14,1,8,1,0
7.466727,214,12,0,8,1,0
7.51256,213,13,0,8,1,0
7.51256,213,14,0,8,1,0
7.52506,211,14,2,8,1,0
7.541727,213,12,0,8,1,0
7.550061,212,14,2,8,1,0
7.554227,197,23,2,9,0,0
7.554227,212,14,2,8,1,0
7.558394,211,14,2,8,1,0
7.562561,198,22,1,9,0,0
7.562561,198,23,1,9,0,0
7.562561,197,23,3,9,0,0
7.570894,212,14,0,8,1,0
7.579227,198,23,0,9,0,0
7.579227,197,23,4,9,0,0
7.583394,197,23,4,9,0,0
7.587561,211,14,0,8,1,0
7.591728,198,22,0,9,0,0
7.612561,196,22,1,9,0,0
7.612561,197,23,4,9,0,0
7.620894,198,22,1,9,0,0
7.650061,195,23,1,9,0,0
7.650061,197,23,4,9,0,0
7.654228,195,22,1,9,0,0
7.654228,198,22,0,9,0,0
7.658394,195,22,0,9,0,0
7.666728,197,23,4,9,0,0
7.670895,196,22,0,9,0,0
7.675062,197,23,4,9,0,0
7.687562,197,23,0,9,0,0
7.712562,195,23,0,9,0,0
7.716729,194,23,1,9,0,0
7.720895,194,23,0,9,0,0
7.737562,194,23,1,9,0,0
7.762562,194,22,1,9,0,0
7.762562,194,23,0,9,0,0
7.766729,194,22,0,9,0,0
7.775062,194,22,1,9,0,0
7.783395,194,22,0,9,0,0
7.791729,194,22,1,9,0,0
7.795896,193,23,1,9,0,0
7.800063,192,23,1,9,0,0
7.804229,192,23,0,9,0,0
7.808396,192,23,1,9,0,0
7.808396,194,22,0,9,0,0
7.812562,194,22,1,9,0,0
7.854229,192,23,0,9,0,0
7.854229,194,22,0,9,0,0
7.858396,193,23,0,9,0,0
7.866729,177,10,1,10,1,0
7.866729,176,10,1,10,1,0
7.870896,177,11,1,10,1,0
7.870896,175,10,1,10,1,0
7.870896,175,11,1,10,1,0
7.870896,176,11,1,10,1,0
7.875063,174,11,1,10,1,0
7.87923,174,10,1,10,1,0
7.87923,175,11,2,10,1,0
7.883397,177,10,0,10,1,0
7.89173,177,11,0,10,1,0
7.89173,174,11,2,10,1,0
7.895896,192,23,1,9,0,0
7.908397,192,23,0,9,0,0
7.908397,173,11,1,10,1,0
7.908397,175,11,2,10,1,0
7.912563,176,10,0,10,1,0
7.91673,176,11,0,10,1,0
7.920897,176,11,1,10,1,0
7.925064,176,11,0,10,1,0
7.92923,173,11,0,10,1,0
7.92923,176,11,1,10,1,0
7.933397,176,11,0,10,1,0
7.945897,173,11,1,10,1,0
7.95423,175,10,0,10,1,0
7.95423,174,11,2,10,1,0
7.958397,173,11,0,10,1,0
7.962564,174,10,0,10,1,0
7.975064,175,11,0,10,1,0
7.991731,174,11,0,10,1,0
8.058398,172,11,1,10,1,0
8.079231,171,11,1,10,1,0
8.083398,171,11,0,10,1,0
8.091731,171,11,1,10,1,0
8.108398,170,12,1,10,1,0
8.112565,172,11,0,10,1,0
8.137565,170,11,1,10,1,0
8.158399,171,11,0,10,1,0
8.162565,170,11,0,10,1,0
8.166732,160,29,1,11,0,0
8.170899,160,28,1,11,0,0
8.170899,161,28,1,11,0,0
8.179232,161,28,0,11,0,0
8.183399,159,28,1,11,0,0
8.187566,159,29,1,11,0,0
8.187566,170,12,0,10,1,0
8.204232,159,29,0,11,0,0
8.2084,159,29,1,11,0,0
8.2084,157,30,1,11,0,0
8.212565,159,28,0,11,0,0
8.216732,159,29,0,11,0,0
8.225065,159,28,1,11,0,0
8.225065,159,29,1,11,0,0
8.233399,159,30,1,11,0,0
8.237565,160,28,0,11,0,0
8.237565,159,30,0,11,0,0
8.241733,160,28,1,11,0,0
8.241733,159,30,1,11,0,0
8.250067,160,28,0,11,0,0
8.250067,159,28,0,11,0,0
8.250067,159,29,0,11,0,0
8.254232,159,30,0,11,0,0
8.279232,160,29,0,11,0,0
8.345901,155,31,1,11,0,0
8.379233,156,30,1,11,0,0
8.404234,155,31,2,11,0,0
8.408401,155,31,2,11,0,0
8.412567,155,31,2,11,0,0
8.429235,157,30,0,11,0,0
8.454234,139,18,2,12,1,0
8.458402,137,18,1,12,1,0
8.458402,138,18,1,12,1,0
8.458402,139,18,3,12,1,0
8.462567,138,17,1,12,1,0
8.462567,139,17,1,12,1,0
8.466734,138,17,0,12,1,0
8.466734,139,17,0,12,1,0
8.466734,139,18,4,12,1,0
8.466734,138,19,1,12,1,0
8.470901,139,18,4,12,1,0
8.475067,139,18,4,12,1,0
8.475067,138,19,0,12,1,0
8.479235,136,18,1,12,1,0
8.483401,156,30,0,11,0,0
8.495901,139,18,4,12,1,0
8.500069,139,18,4,12,1,0
8.500069,155,31,2,11,0,0
8.504234,138,18,0,12,1,0
8.504234,139,18,4,12,1,0
8.512568,137,17,1,12,1,0
8.512568,138,18,1,12,1,0
8.512568,136,17,1,12,1,0
8.512568,155,31,0,11,0,0
8.516734,137,17,0,12,1,0
8.520902,136,19,1,12,1,0
8.529235,136,19,0,12,1,0
8.533401,137,19,1,12,1,0
8.533401,135,17,1,12,1,0
8.533401,136,19,1,12,1,0
8.537568,135,17,0,12,1,0
8.541736,139,18,4,12,1,0
8.545901,137,17,1,12,1,0
8.545901,136,19,0,12,1,0
8.550068,137,19,0,12,1,0
8.554235,139,18,4,12,1,0
8.558401,137,17,0,12,1,0
8.558401,138,18,0,12,1,0
8.558401,137,19,1,12,1,0
8.562569,137,19,0,12,1,0
8.562569,136,17,0,12,1,0
8.566735,139,18,4,12,1,0
8.570902,139,18,4,12,1,0
8.587568,136,18,0,12,1,0
8.608402,137,18,0,12,1,0
8.629235,139,18,0,12,1,0
8.633402,139,18,4,12,1,0
8.637569,139,18,0,12,1,0
8.650069,139,18,4,12,1,0
8.654237,137,18,1,12,1,0
8.658402,139,18,0,12,1,0
8.662569,139,18,4,12,1,0
8.666737,136,18,1,12,1,0
8.683402,139,18,0,12,1,0
8.700069,135,19,1,12,1,0
8.716737,137,18,0,12,1,0
8.737571,136,18,0,12,1,0
8.750071,135,19,0,12,1,0
8.766736,132,20,1,12,1,0
8.779238,133,20,1,12,1,0
8.783403,133,20,0,12,1,0
8.78757,133,20,1,12,1,0
8.833405,132,20,2,12,1,0
8.858404,123,32,1,13,0,0
8.858404,122,33,1,13,0,0
8.862572,133,20,0,12,1,0
8.862572,123,33,1,13,0,0
8.866737,122,32,1,13,0,0
8.870904,123,33,0,13,0,0
8.879237,122,32,0,13,0,0
8.879237,123,32,0,13,0,0
8.883405,122,32,1,13,0,0
8.887571,120,33,1,13,0,0
8.887571,122,32,0,13,0,0
8.900071,122,33,0,13,0,0
8.904239,120,33,0,13,0,0
8.904239,132,20,2,12,1,0
8.908404,120,33,1,13,0,0
8.912571,120,33,0,13,0,0
8.916739,120,33,1,13,0,0
8.920904,132,20,0,12,1,0
8.933405,120,34,1,13,0,0
8.958405,120,33,2,13,0,0
8.962571,121,33,1,13,0,0
8.991738,120,33,2,13,0,0
8.991738,121,33,0,13,0,0
9.000072,118,33,1,13,0,0
9.000072,121,33,1,13,0,0
9.004238,118,33,0,13,0,0
9.004238,121,33,0,13,0,0
9.062572,120,34,0,13,0,0
9.09174,120,33,0,13,0,0
9.095906,120,33,2,13,0,0
9.137573,120,33,0,13,0,0
9.137573,118,33,1,13,0,0
9.145906,120,33,2,13,0,0
9.150073,120,33,0,13,0,0
9.170906,116,34,1,13,0,0
9.175074,116,34,0,13,0,0
9.17924,116,34,1,13,0,0
9.200073,117,34,1,13,0,0
9.250074,116,34,2,13,0,0
9.258408,104,20,1,14,1,0
9.258408,117,33,1,13,0,0
9.262574,104,19,1,14,1,0
9.266741,105,20,1,14,1,0
9.275074,103,20,1,14,1,0
9.275074,105,20,0,14,1,0
9.279242,118,33,0,13,0,0
9.295907,104,19,0,14,1,0
9.295907,117,34,0,13,0,0
9.300075,117,33,0,13,0,0
9.329241,116,34,2,13,0,0
9.350075,116,34,0,13,0,0
9.433409,104,19,1,14,1,0
9.44591,104,19,0,14,1,0
9.450075,104,19,1,14,1,0
9.458409,104,19,0,14,1,0
9.462576,104,19,1,14,1,0
9.462576,103,19,1,14,1,0
9.487576,102,19,1,14,1,0
9.491742,104,19,0,14,1,0
9.495909,104,19,1,14,1,0
9.50841,104,19,0,14,1,0
9.520909,103,19,0,14,1,0
9.520909,102,19,0,14,1,0
9.533409,103,19,1,14,1,0
9.541743,103,19,0,14,1,0
9.550076,102,19,1,14,1,0
9.554243,104,20,0,14,1,0
9.562576,102,19,0,14,1,0
9.591743,103,20,0,14,1,0
9.59591,103,20,1,14,1,0
9.604243,103,20,0,14,1,0
9.612577,100,20,1,14,1,0
9.704245,99,21,1,14,1,0
9.708411,99,21,0,14,1,0
9.712578,99,21,1,14,1,0
9.716744,98,21,1,14,1,0
9.720911,98,21,0,14,1,0
9.725079,98,21,1,14,1,0
9.783411,100,20,0,14,1,0
9.804245,89,33,1,15,0,0
9.804245,88,33,1,15,0,0
9.808413,87,33,1,15,0,0
9.812578,89,33,0,15,0,0
9.816745,88,33,0,15,0,0
9.816745,99,21,0,14,1,0
9.825078,87,33,0,15,0,0
9.858412,98,21,0,14,1,0
9.870913,87,33,1,15,0,0
9.870913,84,33,1,15,0,0
9.875079,84,33,0,15,0,0
9.875079,87,34,1,15,0,0
9.879246,87,34,0,15,0,0
9.887579,88,33,1,15,0,0
9.891747,84,33,1,15,0,0
9.891747,87,34,1,15,0,0
9.900079,88,33,0,15,0,0
9.908413,87,34,0,15,0,0
9.91258,87,34,1,15,0,0
9.916746,87,34,0,15,0,0
9.920913,87,33,0,15,0,0
9.98758,85,33,1,15,0,0
9.991747,85,34,1,15,0,0
9.995914,85,33,0,15,0,0
10.00425,85,33,1,15,0,0
10.02091,85,33,0,15,0,0
10.02508,85,33,1,15,0,0
10.05008,85,33,0,15,0,0
10.05841,85,33,1,15,0,0
10.07508,85,33,0,15,0,0
10.07925,85,33,1,15,0,0
10.07925,83,33,1,15,0,0
10.08341,83,33,0,15,0,0
10.09175,85,33,0,15,0,0
10.10008,83,33,1,15,0,0
10.10425,83,33,0,15,0,0
10.10841,83,33,1,15,0,0
10.11258,83,33,0,15,0,0
10.12508,83,33,1,15,0,0
10.12508,85,34,0,15,0,0
10.13341,83,33,0,15,0,0
10.15008,83,33,1,15,0,0
10.16258,82,33,1,15,0,0
10.18758,83,33,0,15,0,0
10.19175,83,33,1,15,0,0
10.19592,83,33,0,15,0,0
10.21258,82,32,1,15,0,0
10.22925,72,21,1,16,1,0
10.23758,71,21,1,16,1,0
10.23758,72,22,1,16,1,0
10.23758,84,33,0,15,0,0
10.25842,72,22,0,16,1,0
10.25842,82,32,0,15,0,0
10.27092,72,21,0,16,1,0
10.27092,82,33,0,15,0,0
10.28758,69,21,1,16,1,0
10.29175,72,21,1,16,1,0
10.32925,70,21,1,16,1,0
10.33342,71,20,1,16,1,0
10.34175,71,20,0,16,1,0
10.34592,71,20,1,16,1,0
10.35008,71,20,0,16,1,0
10.35425,68,21,1,16,1,0
10.35842,72,21,0,16,1,0
10.36675,69,21,2,16,1,0
10.38758,70,21,0,16,1,0
10.41258,71,21,0,16,1,0
10.42925,69,21,2,16,1,0
10.43758,67,21,1,16,1,0
10.45425,69,21,2,16,1,0
10.45842,69,21,2,16,1,0
10.47508,66,21,1,16,1,0
10.49592,68,21,2,16,1,0
10.50842,67,21,2,16,1,0
10.50842,69,21,0,16,1,0
10.52925,55,34,1,17,0,0
10.53342,56,34,1,17,0,0
10.53342,66,21,2,16,1,0
10.53758,55,35,1,17,0,0
10.54175,55,35,0,17,0,0
10.54592,68,21,2,16,1,0
10.55425,56,34,0,17,0,0
10.55842,67,21,2,16,1,0
10.56675,68,21,0,16,1,0
10.58342,67,21,0,16,1,0
10.58758,66,21,2,16,1,0
10.59592,54,34,1,17,0,0
10.60009,66,21,0,16,1,0
10.61259,54,34,0,17,0,0
10.61259,52,35,1,17,0,0
10.62925,55,34,0,17,0,0
10.67509,52,35,0,17,0,0
10.76259,50,35,1,17,0,0
10.77509,50,35,0,17,0,0
10.78342,50,35,1,17,0,0
10.78759,50,35,0,17,0,0
10.79175,50,35,1,17,0,0
10.80425,50,35,0,17,0,0
10.80842,50,34,1,17,0,0
10.80842,50,35,1,17,0,0
10.81259,50,35,0,17,0,0
10.81675,50,34,0,17,0,0
10.82092,50,34,1,17,0,0
10.86259,48,35,1,17,0,0
10.87925,49,34,1,17,0,0
10.88759,49,34,0,17,0,0
10.90009,35,20,1,18,1,0
10.90009,50,34,0,17,0,0
10.90425,34,20,1,18,1,0
10.90425,35,20,2,18,1,0
10.90842,48,35,0,17,0,0
10.90842,33,19,1,18,1,0
10.90842,33,20,1,18,1,0
10.90842,35,20,2,18,1,0
10.91259,34,20,2,18,1,0
10.91259,35,20,0,18,1,0
10.91259,33,21,1,18,1,0
10.91675,32,20,1,18,1,0
10.92092,34,20,2,18,1,0
10.92092,32,21,1,18,1,0
10.92509,32,19,1,18,1,0
10.92509,32,21,0,18,1,0
10.92925,32,20,0,18,1,0
10.93759,34,20,0,18,1,0
10.93759,33,21,0,18,1,0
10.93759,32,19,0,18,1,0
10.94175,33,20,0,18,1,0
10.94175,32,19,1,18,1,0
10.95009,33,20,1,18,1,0
10.95009,31,19,1,18,1,0
10.95009,31,20,1,18,1,0
10.95425,33,19,0,18,1,0
10.95425,33,20,0,18,1,0
10.95425,32,19,0,18,1,0
10.97092,31,19,0,18,1,0
10.97509,31,21,1,18,1,0
10.97925,33,19,1,18,1,0
10.97925,33,20,1,18,1,0
10.98342,32,21,1,18,1,0
10.98759,33,19,0,18,1,0
10.98759,33,20,0,18,1,0
10.99175,32,20,1,18,1,0
10.99592,32,20,0,18,1,0
11.00009,31,21,0,18,1,0
11.00842,31,21,1,18,1,0
11.00842,32,21,0,18,1,0
11.01259,31,21,0,18,1,0
11.02509,31,20,0,18,1,0
11.10426,28,21,1,18,1,0
11.11259,29,21,1,18,1,0
11.17926,29,20,1,18,1,0
11.18342,29,20,0,18,1,0
11.20842,27,20,1,18,1,0
11.24176,29,21,0,18,1,0
11.24592,27,21,1,18,1,0
11.25009,27,20,0,18,1,0
11.27092,27,21,0,18,1,0
11.27092,28,21,0,18,1,0
